ID do Aluno,CPF,Nome,Telefone,E-mail,Data de Contratação,Plano vigente,Anual/Mensal,Valor do Plano,Valor Renovação,Data de renovação,Forma de pagamento,Parcelas,Já renovou antes,Mesmo nome do Cartão?,Acessos 30D,Acessos 90d,Cursos Concluídos (Sempre),Cursos Concluídos (30d),Comunicações Abertas 30d,Comunicações Abertas 90d,OptOut,Bounce,Incomunicavel?
200515,000.000.005-15,Nicolas Rodrigues,(65) 91450-4762,nicolas.rodrigues.515@aluno.com,2024-06-10,Plus,Anual,900,720,2025-06-10,Outros,1x,Sim,,0,0,5,0,0,1,Não,Não,Não
200516,000.000.005-16,Igor Pereira,(66) 97853-1729,igor.pereira.516@gmail.com,2024-09-30,Plus,Anual,900,720,2025-09-30,Cartão,1x,Não,Sim,0,2,2,0,0,0,Não,Não,Não
200517,000.000.005-17,Karen Oliveira,(69) 90727-6421,karen.oliveira.517@aluno.com,2023-01-09,Plus,Anual,900,720,2024-01-09,Cartão,12x,Não,Sim,12,30,13,4,1,4,Não,Não,Não
200518,000.000.005-18,Helena Nascimento,(84) 97373-7787,helena.nascimento.518@outlook.com,2023-02-12,Plus,Anual,900,720,2024-02-12,Cartão,1x,Sim,Sim,6,16,20,1,2,5,Não,Sim,Sim
200519,000.000.005-19,Mariana Rodrigues,(37) 99442-1478,mariana.rodrigues.519@aluno.com,2023-04-25,Plus,Anual,900,720,2024-04-24,Cartão,12x,Sim,Sim,0,1,2,0,1,2,Não,Não,Sim
200520,000.000.005-20,Nicolas Rodrigues,(71) 98101-4927,nicolas.rodrigues.520@aluno.com,2024-01-16,Ultra,Anual,1200,960,2025-01-15,Cartão,Nx,Não,Sim,0,0,3,0,1,3,Não,Sim,Sim
200521,000.000.005-21,Gustavo Oliveira,(30) 92869-4497,gustavo.oliveira.521@email.com,2024-05-18,Plus,Anual,900,720,2025-05-18,Cartão,1x,Não,Sim,1,6,13,2,3,7,Não,Não,Não
200522,000.000.005-22,Bruno Rodrigues,(37) 92496-9136,bruno.rodrigues.522@gmail.com,2023-12-30,Plus,Anual,900,720,2024-12-29,Cartão,12x,Não,Sim,0,1,3,0,0,0,Sim,Sim,Sim
200523,000.000.005-23,Carlos Pereira,(90) 91759-8078,carlos.pereira.523@email.com,2024-06-29,Plus,Anual,900,720,2025-06-29,Cartão,12x,Não,Sim,0,1,3,0,0,1,Sim,Não,Sim
200524,000.000.005-24,Bruno Nascimento,(40) 90206-7122,bruno.nascimento.524@gmail.com,2023-07-04,Ultra,Anual,1200,960,2024-07-03,Boleto,1x,Não,,11,16,5,1,4,6,Não,Não,Não
200525,000.000.005-25,Olivia Oliveira,(91) 90950-1237,olivia.oliveira.525@gmail.com,2024-09-21,Plus,Anual,900,720,2025-09-21,Cartão,Nx,Sim,Sim,0,2,1,0,1,2,Não,Não,Sim
200526,000.000.005-26,Juliana Silva,(98) 94788-1821,juliana.silva.526@gmail.com,2024-11-27,Plus,Anual,900,720,2025-11-27,Cartão,12x,Não,Sim,23,26,37,1,1,12,Não,Não,Não
200527,000.000.005-27,Bruno Silva,(98) 95273-4545,bruno.silva.527@email.com,2023-07-27,Pro,Anual,1000,800,2024-07-26,Cartão,Nx,Não,Sim,0,2,4,0,0,2,Não,Não,Sim
200528,000.000.005-28,Tatiana Lima,(84) 94895-7796,tatiana.lima.528@outlook.com,2023-04-08,Pro,Anual,1000,800,2024-04-07,Cartão,1x,Não,Não,0,2,0,0,1,1,Não,Sim,Sim
200529,000.000.005-29,Sergio Rodrigues,(45) 93991-4205,sergio.rodrigues.529@aluno.com,2023-06-22,Plus,Anual,900,720,2024-06-21,Cartão,12x,Não,Sim,7,19,33,4,2,7,Não,Não,Não
200530,000.000.005-30,Mariana Costa,(68) 99160-2934,mariana.costa.530@aluno.com,2024-08-08,Plus,Anual,900,720,2025-08-08,Cartão,12x,Não,Sim,0,2,5,0,0,1,Não,Não,Sim
200531,000.000.005-31,Juliana Almeida,(91) 92653-4816,juliana.almeida.531@outlook.com,2023-09-27,Plus,Anual,900,720,2024-09-26,Boleto,1x,Não,,23,38,24,0,4,9,Não,Não,Não
200532,000.000.005-32,Karen Rodrigues,,karen.rodrigues.532@gmail.com,2023-10-26,Plus,Anual,900,720,2024-10-25,Pix,1x,Não,,18,38,31,3,4,8,Não,Não,Não
200533,000.000.005-33,Igor Nascimento,(61) 96970-8212,igor.nascimento.533@aluno.com,2024-04-07,Plus,Anual,900,720,2025-04-07,Cartão,12x,Não,Sim,4,13,9,2,3,5,Não,Não,Não
200534,000.000.005-34,Olivia Rodrigues,(86) 97103-4725,olivia.rodrigues.534@gmail.com,2023-11-23,Ultra,Anual,1200,960,2024-11-22,Cartão,1x,Não,Sim,0,0,5,0,1,2,Não,Não,Não
200535,000.000.005-35,Karen Oliveira,(92) 92171-7931,karen.oliveira.535@gmail.com,2023-11-17,Pro,Anual,1000,800,2024-11-16,Cartão,12x,Sim,Não,5,8,33,2,5,10,Não,Não,Não
200536,000.000.005-36,Olivia Rodrigues,(97) 96332-8795,olivia.rodrigues.536@outlook.com,2024-09-30,Plus,Anual,900,720,2025-09-30,Cartão,12x,Não,Sim,25,45,35,2,4,8,Não,Não,Não
200537,000.000.005-37,Victor Pereira,(82) 93095-3340,victor.pereira.537@email.com,2024-06-14,Plus,Anual,900,720,2025-06-14,Outros,1x,Não,,17,27,5,1,4,11,Não,Não,Não
200538,000.000.005-38,Helena Almeida,(34) 90753-3459,helena.almeida.538@gmail.com,2023-10-15,Plus,Anual,900,720,2024-10-14,Outros,1x,Sim,,3,4,15,2,2,4,Não,Sim,Sim
200539,000.000.005-39,Tatiana Souza,(79) 90345-8114,tatiana.souza.539@gmail.com,2024-01-16,Pro,Anual,1000,800,2025-01-15,Cartão,12x,Não,Sim,6,10,13,2,3,3,Não,Não,Não
200540,000.000.005-40,Juliana Pereira,(39) 96280-5885,juliana.pereira.540@aluno.com,2024-06-01,Ultra,Anual,1200,960,2025-06-01,Boleto,1x,Não,,5,11,8,2,2,2,Não,Não,Não
200541,000.000.005-41,Sergio Lima,(50) 97270-3976,sergio.lima.541@gmail.com,2024-04-26,Plus,Anual,900,720,2025-04-26,Cartão,Nx,Não,Sim,5,14,6,0,0,5,Não,Não,Não
200542,000.000.005-42,Tatiana Costa,(79) 93841-5258,tatiana.costa.542@email.com,2023-10-10,Plus,Anual,900,720,2024-10-09,Cartão,1x,Não,Sim,6,10,7,0,0,3,Não,Não,Não
200543,000.000.005-43,Nicolas Oliveira,(58) 90508-5390,nicolas.oliveira.543@outlook.com,2023-09-24,Plus,Anual,900,720,2024-09-23,Cartão,12x,Sim,Sim,4,6,5,1,2,3,Não,Não,Não
200544,000.000.005-44,Victor Rodrigues,(89) 91056-7671,victor.rodrigues.544@gmail.com,2024-04-21,Plus,Anual,900,720,2025-04-21,Outros,1x,Não,,0,0,5,0,0,0,Não,Não,Sim
200545,000.000.005-45,Eduardo Rodrigues,(31) 98378-3641,eduardo.rodrigues.545@aluno.com,2024-03-19,Plus,Anual,900,720,2025-03-19,Cartão,Nx,Sim,Sim,0,1,2,0,0,0,Não,Não,Não
200546,000.000.005-46,Helena Almeida,(16) 99164-8591,helena.almeida.546@aluno.com,2024-05-07,Plus,Anual,900,720,2025-05-07,Cartão,Nx,Não,Sim,0,1,2,0,0,0,Não,Não,Sim
200547,000.000.005-47,Lucas Rodrigues,(35) 95015-4007,lucas.rodrigues.547@email.com,2023-09-04,Plus,Anual,900,720,2024-09-03,Cartão,12x,Sim,Sim,0,0,2,0,1,2,Não,Não,Não
200548,000.000.005-48,Lucas Silva,(69) 95879-6291,lucas.silva.548@outlook.com,2024-12-24,Plus,Anual,900,720,2025-12-24,Cartão,12x,Não,Sim,22,25,28,1,2,10,Não,Não,Não
200549,000.000.005-49,Eduardo Oliveira,(45) 99972-2397,eduardo.oliveira.549@aluno.com,2023-05-19,Plus,Anual,900,720,2024-05-18,Cartão,Nx,Não,Sim,6,17,39,3,3,10,Sim,Não,Não
200550,000.000.005-50,Juliana Pereira,(55) 97663-1350,juliana.pereira.550@outlook.com,2024-12-12,Plus,Anual,900,720,2025-12-12,Cartão,12x,Não,Sim,10,18,5,3,3,3,Não,Não,Não
200551,000.000.005-51,Tatiana Costa,(98) 93900-2050,tatiana.costa.551@aluno.com,2024-02-02,Plus,Anual,900,720,2025-02-01,Cartão,12x,Sim,Sim,8,15,14,3,2,2,Não,Não,Não
200552,000.000.005-52,Karen Nascimento,(61) 97856-0090,karen.nascimento.552@gmail.com,2023-01-14,Plus,Anual,900,720,2024-01-14,Cartão,12x,Não,Sim,0,2,1,0,1,2,Não,Não,Sim
200553,000.000.005-53,Renata Gomes,(69) 91095-9009,renata.gomes.553@outlook.com,2023-12-30,Plus,Anual,900,720,2024-12-29,Cartão,12x,Não,Sim,13,23,12,4,1,6,Não,Não,Não
200554,000.000.005-54,Paulo Silva,(97) 94332-4766,paulo.silva.554@email.com,2023-07-17,Plus,Anual,900,720,2024-07-16,Cartão,12x,Não,Não,3,10,7,1,1,4,Não,Não,Não
200555,000.000.005-55,Fernanda Gomes,(33) 90621-7582,fernanda.gomes.555@email.com,2024-08-05,Plus,Anual,900,720,2025-08-05,Pix,1x,Não,,4,19,25,3,4,11,Não,Não,Não
200556,000.000.005-56,Fernanda Costa,(50) 97953-3959,fernanda.costa.556@email.com,2024-04-29,Pro,Anual,1000,800,2025-04-29,Outros,1x,Não,,3,14,10,0,3,8,Não,Não,Não
200557,000.000.005-57,Bruno Almeida,,bruno.almeida.557@email.com,2023-11-13,Plus,Anual,900,720,2024-11-12,Cartão,1x,Não,Não,0,2,0,0,0,0,Não,Não,Sim
200558,000.000.005-58,Karen Lima,(82) 93614-4962,karen.lima.558@gmail.com,2023-04-14,Plus,Anual,900,720,2024-04-13,Boleto,1x,Sim,,0,1,3,0,1,1,Não,Não,Não
200559,000.000.005-59,Tatiana Souza,(49) 94652-0964,tatiana.souza.559@aluno.com,2024-05-31,Pro,Anual,1000,800,2025-05-31,Cartão,12x,Não,Sim,2,7,9,1,0,0,Não,Não,Não
200560,000.000.005-60,Juliana Silva,(99) 98621-7378,juliana.silva.560@outlook.com,2023-05-23,Plus,Anual,900,720,2024-05-22,Cartão,12x,Não,Sim,0,0,3,0,1,2,Não,Não,Sim
200561,000.000.005-61,Juliana Nascimento,(22) 94138-9741,juliana.nascimento.561@gmail.com,2023-07-03,Plus,Anual,900,720,2024-07-02,Cartão,1x,Sim,Não,0,2,2,0,0,2,Não,Não,Sim
200562,000.000.005-62,Helena Lima,(71) 91031-0707,helena.lima.562@email.com,2024-04-23,Plus,Anual,900,720,2025-04-23,Cartão,1x,Não,Sim,0,0,3,0,1,1,Não,Não,Não
200563,000.000.005-63,Olivia Silva,(89) 90174-3921,olivia.silva.563@outlook.com,2023-02-08,Plus,Anual,900,720,2024-02-08,Pix,1x,Não,,8,16,34,1,2,3,Não,Não,Não
200564,000.000.005-64,Olivia Gomes,(50) 98997-9543,olivia.gomes.564@email.com,2023-06-10,Plus,Anual,900,720,2024-06-09,Cartão,12x,Não,Sim,0,0,2,0,0,2,Não,Não,Sim
200565,000.000.005-65,Renata Almeida,(45) 95505-7085,renata.almeida.565@email.com,2023-07-04,Plus,Anual,900,720,2024-07-03,Cartão,12x,Sim,Sim,16,25,7,1,3,3,Não,Não,Não
200566,000.000.005-66,Mariana Lima,(74) 98592-5408,mariana.lima.566@gmail.com,2023-03-01,Plus,Anual,900,720,2024-02-29,Cartão,12x,Sim,Sim,18,32,7,1,2,4,Não,Não,Não
200567,000.000.005-67,Lucas Pereira,(71) 91431-2550,lucas.pereira.567@email.com,2023-05-07,Plus,Anual,900,720,2024-05-06,Pix,1x,Não,,0,2,2,0,1,1,Não,Sim,Sim
200568,000.000.005-68,Daniela Gomes,(45) 96551-9610,daniela.gomes.568@email.com,2024-10-22,Plus,Anual,900,720,2025-10-22,Cartão,Nx,Não,Sim,2,11,3,1,3,6,Não,Não,Não
200569,000.000.005-69,Igor Lima,(53) 94741-0845,igor.lima.569@outlook.com,2023-01-23,Ultra,Anual,1200,960,2024-01-23,Cartão,12x,Não,Sim,1,11,1,1,0,4,Não,Não,Não
200570,000.000.005-70,Igor Nascimento,(15) 95093-5364,igor.nascimento.570@outlook.com,2024-07-21,Ultra,Anual,1200,960,2025-07-21,Boleto,1x,Não,,2,8,4,2,0,5,Não,Não,Não
200571,000.000.005-71,Mariana Silva,(42) 98149-8806,mariana.silva.571@gmail.com,2023-12-31,Plus,Anual,900,720,2024-12-30,Boleto,1x,Sim,,5,23,11,2,4,11,Não,Não,Não
200572,000.000.005-72,Karen Oliveira,(11) 95517-4301,karen.oliveira.572@email.com,2024-06-25,Ultra,Anual,1200,960,2025-06-25,Cartão,12x,Não,Sim,0,2,2,0,0,0,Não,Não,Não
200573,000.000.005-73,Igor Costa,(63) 95390-3543,igor.costa.573@gmail.com,2024-05-26,Plus,Anual,900,720,2025-05-26,Boleto,1x,Não,,9,25,22,3,1,12,Sim,Não,Não
200574,000.000.005-74,Igor Almeida,(99) 93082-9795,igor.almeida.574@email.com,2023-07-27,Plus,Anual,900,720,2024-07-26,Pix,1x,Não,,1,8,10,0,1,1,Não,Não,Sim
200575,000.000.005-75,Mariana Pereira,(70) 93346-0984,mariana.pereira.575@gmail.com,2023-12-15,Plus,Anual,900,720,2024-12-14,Boleto,1x,Não,,0,2,4,0,1,2,Sim,Sim,Sim
200576,000.000.005-76,Ana Pereira,(33) 97386-8774,ana.pereira.576@email.com,2023-09-16,Plus,Anual,900,720,2024-09-15,Cartão,1x,Não,Sim,15,35,17,0,3,5,Não,Não,Não
200577,000.000.005-77,Ana Nascimento,(48) 94613-8546,ana.nascimento.577@outlook.com,2023-08-26,Plus,Anual,900,720,2024-08-25,Boleto,1x,Sim,,1,5,6,0,0,1,Não,Não,Não
200578,000.000.005-78,Sergio Almeida,(29) 99504-8244,sergio.almeida.578@email.com,2023-07-03,Plus,Anual,900,720,2024-07-02,Outros,1x,Sim,,4,10,23,3,4,6,Não,Não,Não
200579,000.000.005-79,Ana Pereira,(15) 98451-5242,ana.pereira.579@outlook.com,2024-01-09,Plus,Anual,900,720,2025-01-08,Boleto,1x,Não,,6,18,15,2,1,5,Não,Não,Não
200580,000.000.005-80,Carlos Almeida,(56) 96534-4654,carlos.almeida.580@gmail.com,2023-07-12,Plus,Anual,900,720,2024-07-11,Boleto,1x,Sim,,7,13,33,3,2,7,Não,Não,Não
200581,000.000.005-81,Gustavo Costa,(58) 95232-7713,gustavo.costa.581@gmail.com,2024-08-16,Pro,Anual,1000,800,2025-08-16,Boleto,1x,Não,,10,24,20,4,2,11,Não,Não,Não
200582,000.000.005-82,Eduardo Silva,(49) 98800-0388,eduardo.silva.582@email.com,2024-09-09,Plus,Anual,900,720,2025-09-09,Pix,1x,Não,,8,12,8,3,4,4,Não,Não,Não
200583,000.000.005-83,Bruno Nascimento,(85) 93681-1869,bruno.nascimento.583@aluno.com,2023-04-30,Plus,Anual,900,720,2024-04-29,Cartão,12x,Sim,Sim,13,16,14,2,3,10,Não,Não,Não
200584,000.000.005-84,Karen Rodrigues,(36) 97153-2587,karen.rodrigues.584@email.com,2023-10-27,Plus,Anual,900,720,2024-10-26,Cartão,12x,Não,Sim,5,10,15,1,1,7,Não,Não,Não
200585,000.000.005-85,Mariana Lima,(84) 93716-0916,mariana.lima.585@outlook.com,2024-08-21,Plus,Anual,900,720,2025-08-21,Cartão,Nx,Não,Sim,4,7,13,0,0,1,Não,Não,Não
200586,000.000.005-86,Victor Almeida,(13) 92186-1655,victor.almeida.586@outlook.com,2023-06-01,Plus,Anual,900,720,2024-05-31,Cartão,12x,Não,Sim,0,2,2,0,0,1,Não,Não,Sim
200587,000.000.005-87,Gustavo Rodrigues,(40) 96207-5344,gustavo.rodrigues.587@aluno.com,2023-04-02,Plus,Anual,900,720,2024-04-01,Cartão,12x,Sim,Sim,0,2,3,0,0,0,Não,Não,Sim
200588,000.000.005-88,Olivia Gomes,(42) 95546-9780,olivia.gomes.588@outlook.com,2024-08-01,Plus,Anual,900,720,2025-08-01,Cartão,12x,Não,Sim,4,22,28,3,4,8,Não,Não,Não
200589,000.000.005-89,Eduardo Lima,(57) 91282-3123,eduardo.lima.589@gmail.com,2023-06-15,Plus,Anual,900,720,2024-06-14,Outros,1x,Não,,0,1,5,0,1,2,Não,Não,Sim
200590,000.000.005-90,Fernanda Nascimento,(47) 94880-5747,fernanda.nascimento.590@gmail.com,2023-02-25,Plus,Anual,900,720,2024-02-25,Cartão,1x,Sim,Sim,0,1,3,0,0,2,Não,Não,Sim
200591,000.000.005-91,Victor Silva,(47) 97274-8264,victor.silva.591@gmail.com,2023-11-18,Plus,Anual,900,720,2024-11-17,Cartão,12x,Sim,Sim,0,0,1,0,0,3,Não,Não,Sim
200592,000.000.005-92,Nicolas Silva,(24) 90821-1354,nicolas.silva.592@gmail.com,2024-12-22,Plus,Anual,900,720,2025-12-22,Cartão,12x,Não,Sim,4,11,7,2,2,2,Não,Não,Não
200593,000.000.005-93,Nicolas Lima,(27) 92475-3970,nicolas.lima.593@gmail.com,2023-08-25,Plus,Anual,900,720,2024-08-24,Cartão,Nx,Não,Sim,7,10,12,0,1,3,Não,Não,Não
200594,000.000.005-94,Ana Rodrigues,(31) 95537-5973,ana.rodrigues.594@gmail.com,2023-06-09,Plus,Anual,900,720,2024-06-08,Cartão,12x,Sim,Sim,3,14,14,2,2,7,Não,Não,Não
200595,000.000.005-95,Nicolas Silva,(72) 93285-4759,nicolas.silva.595@outlook.com,2024-06-17,Pro,Anual,1000,800,2025-06-17,Cartão,Nx,Não,Sim,7,18,21,3,3,10,Não,Sim,Sim
200596,000.000.005-96,Bruno Nascimento,(63) 94726-5587,bruno.nascimento.596@outlook.com,2024-01-08,Plus,Anual,900,720,2025-01-07,Pix,1x,Não,,19,24,39,1,2,2,Sim,Não,Não
200597,000.000.005-97,Helena Gomes,(97) 96539-6621,helena.gomes.597@outlook.com,2023-07-02,Plus,Anual,900,720,2024-07-01,Outros,1x,Não,,4,23,30,1,3,4,Não,Não,Não
200598,000.000.005-98,Karen Nascimento,(73) 95425-7017,karen.nascimento.598@aluno.com,2024-01-02,Plus,Anual,900,720,2025-01-01,Pix,1x,Não,,12,27,19,1,2,2,Não,Não,Não
200599,000.000.005-99,Victor Rodrigues,(71) 96539-0216,victor.rodrigues.599@gmail.com,2023-07-27,Plus,Anual,900,720,2024-07-26,Boleto,1x,Não,,12,19,19,0,1,12,Não,Não,Não
200600,000.000.006-00,Paulo Rodrigues,(25) 98037-1451,paulo.rodrigues.600@aluno.com,2024-01-01,Ultra,Anual,1200,960,2024-12-31,Cartão,12x,Sim,Sim,15,23,24,0,5,8,Não,Não,Não
200601,000.000.006-01,Renata Oliveira,(55) 96240-5842,renata.oliveira.601@email.com,2023-02-27,Pro,Anual,1000,800,2024-02-27,Cartão,12x,Sim,Sim,3,8,2,1,0,4,Sim,Não,Não
200602,000.000.006-02,Gustavo Gomes,(35) 97508-9990,gustavo.gomes.602@aluno.com,2024-12-24,Ultra,Anual,1200,960,2025-12-24,Cartão,12x,Não,Sim,6,16,38,3,2,6,Não,Não,Não
200603,000.000.006-03,Eduardo Lima,(48) 94363-9503,eduardo.lima.603@gmail.com,2023-11-28,Plus,Anual,900,720,2024-11-27,Cartão,12x,Sim,Sim,20,31,10,4,4,11,Não,Não,Não
200604,000.000.006-04,Helena Oliveira,(70) 95105-3770,helena.oliveira.604@outlook.com,2024-09-21,Plus,Anual,900,720,2025-09-21,Cartão,12x,Não,Sim,8,18,39,1,1,12,Não,Não,Não
200605,000.000.006-05,Lucas Lima,(77) 92824-9001,lucas.lima.605@outlook.com,2024-04-30,Pro,Anual,1000,800,2025-04-30,Outros,1x,Não,,0,2,3,0,0,0,Não,Não,Não
200606,000.000.006-06,Helena Gomes,(84) 90813-0729,helena.gomes.606@email.com,2024-10-21,Plus,Anual,900,720,2025-10-21,Outros,1x,Não,,6,10,4,1,0,8,Sim,Não,Não
200607,000.000.006-07,Mariana Oliveira,(73) 91123-6896,mariana.oliveira.607@outlook.com,2024-01-25,Plus,Anual,900,720,2025-01-24,Cartão,12x,Não,Não,5,11,9,0,1,1,Não,Não,Não
200608,000.000.006-08,Lucas Oliveira,(55) 92298-7179,lucas.oliveira.608@outlook.com,2024-06-14,Ultra,Anual,1200,960,2025-06-14,Pix,1x,Não,,12,28,27,2,2,3,Não,Não,Sim
200609,000.000.006-09,Ana Oliveira,(86) 93761-2005,ana.oliveira.609@aluno.com,2024-01-21,Plus,Anual,900,720,2025-01-20,Cartão,12x,Sim,Sim,3,5,10,2,0,5,Não,Não,Não
200610,000.000.006-10,Helena Costa,(54) 94017-7131,helena.costa.610@aluno.com,2024-12-07,Pro,Anual,1000,800,2025-12-07,Pix,1x,Não,,15,18,15,0,3,12,Não,Não,Não
200611,000.000.006-11,Eduardo Lima,(91) 95982-9589,eduardo.lima.611@email.com,2024-02-29,Pro,Anual,1000,800,2025-02-28,Cartão,1x,Não,Sim,21,38,23,2,2,8,Sim,Não,Não
200612,000.000.006-12,Juliana Nascimento,(64) 97096-5946,juliana.nascimento.612@email.com,2024-09-06,Plus,Anual,900,720,2025-09-06,Cartão,12x,Não,Sim,22,27,31,3,1,3,Sim,Sim,Sim
200613,000.000.006-13,Paulo Costa,(24) 90360-1261,paulo.costa.613@outlook.com,2023-07-20,Plus,Anual,900,720,2024-07-19,Cartão,12x,Não,Sim,7,23,35,2,3,4,Não,Não,Não
200614,000.000.006-14,Daniela Costa,(38) 97296-5023,daniela.costa.614@gmail.com,2023-05-17,Plus,Anual,900,720,2024-05-16,Pix,1x,Sim,,0,1,1,0,0,0,Não,Não,Não
200615,000.000.006-15,Fernanda Rodrigues,(52) 98982-5997,fernanda.rodrigues.615@outlook.com,2023-04-18,Pro,Anual,1000,800,2024-04-17,Boleto,1x,Sim,,2,4,3,1,3,3,Não,Não,Não
200616,000.000.006-16,Lucas Nascimento,(11) 90580-9602,lucas.nascimento.616@outlook.com,2023-07-14,Pro,Anual,1000,800,2024-07-13,Cartão,12x,Sim,Sim,6,13,11,2,2,3,Não,Não,Não
200617,000.000.006-17,Daniela Rodrigues,(22) 92720-0181,daniela.rodrigues.617@gmail.com,2024-02-26,Plus,Anual,900,720,2025-02-25,Outros,1x,Não,,0,0,0,0,0,0,Não,Não,Não
200618,000.000.006-18,Carlos Oliveira,(53) 90111-8881,carlos.oliveira.618@email.com,2024-06-23,Ultra,Anual,1200,960,2025-06-23,Outros,1x,Não,,10,14,5,4,1,3,Sim,Não,Não
200619,000.000.006-19,Fernanda Rodrigues,(51) 92458-7717,fernanda.rodrigues.619@outlook.com,2024-04-18,Plus,Anual,900,720,2025-04-18,Cartão,Nx,Sim,Sim,24,43,22,0,4,7,Não,Não,Não
200620,000.000.006-20,Renata Oliveira,,renata.oliveira.620@outlook.com,2023-11-29,Plus,Anual,900,720,2024-11-28,Cartão,1x,Não,Sim,0,2,3,0,1,3,Não,Não,Sim
200621,000.000.006-21,Sergio Oliveira,(89) 93294-2365,sergio.oliveira.621@aluno.com,2024-12-18,Pro,Anual,1000,800,2025-12-18,Pix,1x,Não,,4,9,34,3,1,4,Não,Não,Não
200622,000.000.006-22,Igor Rodrigues,(85) 95481-5823,igor.rodrigues.622@email.com,2024-01-20,Plus,Anual,900,720,2025-01-19,Cartão,Nx,Não,Sim,5,17,8,1,0,4,Não,Não,Não
200623,000.000.006-23,Juliana Gomes,(50) 96725-7164,juliana.gomes.623@outlook.com,2024-07-30,Plus,Anual,900,720,2025-07-30,Cartão,12x,Não,Sim,21,41,8,4,3,10,Não,Não,Não
200624,000.000.006-24,Ana Almeida,(34) 91035-1812,ana.almeida.624@gmail.com,2023-07-29,Pro,Anual,1000,800,2024-07-28,Pix,1x,Não,,4,10,2,2,0,3,Não,Não,Não
200625,000.000.006-25,Daniela Costa,(70) 93076-4586,daniela.costa.625@gmail.com,2023-12-13,Plus,Anual,900,720,2024-12-12,Cartão,12x,Não,Sim,10,25,38,3,1,3,Não,Não,Não
200626,000.000.006-26,Daniela Almeida,(62) 90057-0841,daniela.almeida.626@gmail.com,2023-11-01,Plus,Anual,900,720,2024-10-31,Cartão,Nx,Não,Sim,12,16,19,4,2,2,Não,Não,Não
200627,000.000.006-27,Mariana Nascimento,(35) 98315-7103,mariana.nascimento.627@outlook.com,2024-02-15,Plus,Anual,900,720,2025-02-14,Cartão,1x,Não,Não,0,0,0,0,0,3,Não,Não,Não
200628,000.000.006-28,Paulo Pereira,(22) 96150-9089,paulo.pereira.628@aluno.com,2023-05-04,Plus,Anual,900,720,2024-05-03,Cartão,1x,Não,Sim,1,10,5,2,1,1,Não,Não,Não
200629,000.000.006-29,Nicolas Gomes,(89) 97603-7936,nicolas.gomes.629@aluno.com,2024-01-26,Plus,Anual,900,720,2025-01-25,Cartão,1x,Sim,Sim,16,27,17,1,2,8,Não,Não,Não
200630,000.000.006-30,Gustavo Gomes,(26) 99735-1914,gustavo.gomes.630@outlook.com,2024-09-30,Ultra,Anual,1200,960,2025-09-30,Cartão,12x,Não,Sim,14,21,38,0,1,3,Não,Não,Não
200631,000.000.006-31,Karen Pereira,(84) 96785-3526,karen.pereira.631@email.com,2024-09-15,Pro,Anual,1000,800,2025-09-15,Cartão,1x,Não,Sim,2,14,6,0,3,4,Não,Não,Não
200632,000.000.006-32,Renata Nascimento,(36) 99443-3597,renata.nascimento.632@outlook.com,2024-07-16,Plus,Anual,900,720,2025-07-16,Cartão,12x,Não,Sim,6,14,12,2,3,3,Não,Não,Não
200633,000.000.006-33,Helena Nascimento,(89) 99677-5919,helena.nascimento.633@email.com,2024-02-13,Plus,Anual,900,720,2025-02-12,Cartão,12x,Não,Sim,2,10,12,1,1,7,Não,Não,Não
200634,000.000.006-34,Fernanda Souza,(80) 99324-3548,fernanda.souza.634@gmail.com,2024-08-04,Ultra,Anual,1200,960,2025-08-04,Cartão,12x,Não,Sim,5,16,32,4,5,11,Não,Não,Não
200635,000.000.006-35,Renata Rodrigues,(83) 92985-7665,renata.rodrigues.635@outlook.com,2023-08-30,Plus,Anual,900,720,2024-08-29,Outros,1x,Sim,,6,12,8,3,4,8,Não,Não,Sim
200636,000.000.006-36,Bruno Nascimento,(61) 96704-5425,bruno.nascimento.636@email.com,2024-03-21,Plus,Anual,900,720,2025-03-21,Pix,1x,Não,,22,39,33,1,1,9,Não,Não,Não
200637,000.000.006-37,Olivia Silva,(30) 92990-2617,olivia.silva.637@aluno.com,2024-03-05,Plus,Anual,900,720,2025-03-05,Cartão,12x,Não,Sim,25,45,21,4,4,12,Não,Não,Não
200638,000.000.006-38,Helena Costa,(59) 99299-6686,helena.costa.638@outlook.com,2024-06-22,Pro,Anual,1000,800,2025-06-22,Outros,1x,Sim,,0,1,1,0,1,1,Não,Não,Sim
200639,000.000.006-39,Gustavo Rodrigues,(71) 99774-9534,gustavo.rodrigues.639@email.com,2024-11-24,Plus,Anual,900,720,2025-11-24,Pix,1x,Não,,4,14,11,1,3,8,Não,Não,Não
200640,000.000.006-40,Nicolas Nascimento,(28) 93276-7337,nicolas.nascimento.640@outlook.com,2024-01-05,Pro,Anual,1000,800,2025-01-04,Outros,1x,Não,,23,35,5,2,3,12,Não,Não,Não
200641,000.000.006-41,Bruno Almeida,(56) 93817-4372,bruno.almeida.641@aluno.com,2024-08-09,Plus,Anual,900,720,2025-08-09,Cartão,12x,Não,Sim,0,1,2,0,1,2,Não,Não,Não
200642,000.000.006-42,Nicolas Silva,(36) 99859-3334,nicolas.silva.642@outlook.com,2023-07-23,Plus,Anual,900,720,2024-07-22,Cartão,12x,Sim,Sim,0,1,1,0,1,3,Não,Não,Sim
